cruise,date_time_utc,latitude,longitude,depth,fluorescence_post_cal,fluorescence_manufacturer_cal,iode_quality_flag,preferred_fluorometer
en649,2020-02-04 01:05:00,39.7781,-70.9495,5,1.11753156203269,0.7521,1,1
en649,2020-02-04 01:06:00,39.7782,-70.95,5,1.11753156203269,0.7521,1,1
en649,2020-02-04 01:07:00,39.7784,-70.9505,5,1.12760313449414,0.7593,1,1
en649,2020-02-04 01:08:00,39.7785,-70.9509,5,1.11753156203269,0.7521,1,1
en649,2020-02-04 01:09:00,39.7787,-70.9514,5,1.12760313449414,0.7593,1,1
en649,2020-02-04 01:10:00,39.7788,-70.9519,5,1.12760313449414,0.7593,1,1
en649,2020-02-04 01:11:00,39.7789,-70.9524,5,1.12760313449414,0.7593,1,1
en649,2020-02-04 01:12:00,39.779,-70.9529,5,1.13767470695559,0.7665,1,1
en649,2020-02-04 01:13:00,39.7791,-70.9534,5,1.14774627941704,0.7737,1,1
en649,2020-02-04 01:14:00,39.7793,-70.9539,5,1.14774627941704,0.7737,1,1
en649,2020-02-04 01:15:00,39.7794,-70.9544,5,1.15781785187849,0.7809,1,1
en649,2020-02-04 01:16:00,39.7795,-70.955,5,1.16788942433994,0.7881,1,1
en649,2020-02-04 01:17:00,39.7797,-70.9554,5,1.16788942433994,0.7881,1,1
en649,2020-02-04 01:18:00,39.7798,-70.9559,5,1.17796099680139,0.7953,1,1
en649,2020-02-04 01:19:00,39.7799,-70.9564,5,1.19810414172429,0.8097,1,1
en649,2020-02-04 01:20:00,39.7801,-70.9568,5,1.20817571418575,0.8169,1,1
en649,2020-02-04 01:21:00,39.7802,-70.9573,5,1.20817571418575,0.8169,1,1
en649,2020-02-04 01:22:00,39.7803,-70.9578,5,1.19810414172429,0.8097,1,1
en649,2020-02-04 01:23:00,39.7805,-70.9583,5,1.2182472866472,0.8241,1,1
en649,2020-02-04 01:24:00,39.7806,-70.9588,5,1.2182472866472,0.8241,1,1
en649,2020-02-04 01:25:00,39.7807,-70.9593,5,1.20817571418575,0.8169,1,1
en649,2020-02-04 01:26:00,39.7809,-70.9597,5,1.23853031452095,0.8386,1,1
en649,2020-02-04 01:27:00,39.781,-70.9602,5,1.2486018869824,0.8458,1,1
en649,2020-02-04 01:28:00,39.7812,-70.9607,5,1.23853031452095,0.8386,1,1
en649,2020-02-04 01:29:00,39.7813,-70.9611,5,1.23853031452095,0.8386,1,1
en649,2020-02-04 01:30:00,39.7815,-70.9616,5,1.26874503190531,0.8602,1,1
en649,2020-02-04 01:31:00,39.7817,-70.9621,5,1.26874503190531,0.8602,1,1
en649,2020-02-04 01:32:00,39.7818,-70.9626,5,1.26874503190531,0.8602,1,1
en649,2020-02-04 01:33:00,39.782,-70.9631,5,1.28888817682821,0.8746,1,1
en649,2020-02-04 01:34:00,39.782,-70.9635,5,1.28888817682821,0.8746,1,1
en649,2020-02-04 01:35:00,39.7822,-70.9641,5,1.27881660436676,0.8674,1,1
en649,2020-02-04 01:36:00,39.7824,-70.9646,5,1.27881660436676,0.8674,1,1
en649,2020-02-04 01:37:00,39.7825,-70.9652,5,1.29895974928966,0.8818,1,1
en649,2020-02-04 01:38:00,39.7826,-70.9657,5,1.29895974928966,0.8818,1,1
en649,2020-02-04 01:39:00,39.7828,-70.9664,5,1.29895974928966,0.8818,1,1
en649,2020-02-04 01:40:00,39.7829,-70.967,5,1.29895974928966,0.8818,1,1
en649,2020-02-04 01:41:00,39.783,-70.9677,5,1.30903132175111,0.889,1,1
en649,2020-02-04 01:42:00,39.7831,-70.9682,5,1.31910289421256,0.8962,1,1
en649,2020-02-04 01:43:00,39.7833,-70.9688,5,1.30903132175111,0.889,1,1
en649,2020-02-04 01:44:00,39.7835,-70.9695,5,1.31910289421256,0.8962,1,1
en649,2020-02-04 01:45:00,39.7836,-70.9701,5,1.31910289421256,0.8962,1,1
en649,2020-02-04 01:46:00,39.7838,-70.9706,5,1.31910289421256,0.8962,1,1
en649,2020-02-04 01:47:00,39.784,-70.9711,5,1.33924603913546,0.9106,1,1
en649,2020-02-04 01:48:00,39.7841,-70.9717,5,1.31910289421256,0.8962,1,1
en649,2020-02-04 01:49:00,39.7843,-70.9722,5,1.34931761159691,0.9178,1,1
en649,2020-02-04 01:50:00,39.7844,-70.9728,5,1.31910289421256,0.8962,1,1
en649,2020-02-04 01:51:00,39.7846,-70.9734,5,1.31910289421256,0.8962,1,1
en649,2020-02-04 01:52:00,39.7848,-70.974,5,1.27881660436676,0.8674,1,1
en649,2020-02-04 01:53:00,39.7849,-70.9745,5,1.29895974928966,0.8818,1,1
en649,2020-02-04 01:54:00,39.7851,-70.9749,5,1.29895974928966,0.8818,1,1
en649,2020-02-04 01:55:00,39.7852,-70.9754,5,1.26874503190531,0.8602,1,1
en649,2020-02-04 01:56:00,39.7854,-70.9757,5,1.26874503190531,0.8602,1,1
en649,2020-02-04 01:57:00,39.7856,-70.9762,5,1.25867345944385,0.853,1,1
en649,2020-02-04 01:58:00,39.7857,-70.9765,5,1.2486018869824,0.8458,1,1
en649,2020-02-04 01:59:00,39.7859,-70.9768,5,1.2486018869824,0.8458,1,1
en649,2020-02-04 02:00:00,39.786,-70.9772,5,1.2284587420595,0.8314,1,1
en649,2020-02-04 02:01:00,39.7862,-70.9776,5,1.2284587420595,0.8314,1,1
en649,2020-02-04 02:02:00,39.7864,-70.978,5,1.19810414172429,0.8097,1,1
en649,2020-02-04 02:03:00,39.7865,-70.9784,5,1.20817571418575,0.8169,1,1
en649,2020-02-04 02:04:00,39.7866,-70.9788,5,1.16788942433994,0.7881,1,1
en649,2020-02-04 02:05:00,39.7868,-70.9792,5,1.15781785187849,0.7809,1,1
en649,2020-02-04 02:06:00,39.7869,-70.9795,5,1.13767470695559,0.7665,1,1
en649,2020-02-04 02:07:00,39.7871,-70.9799,5,1.12760313449414,0.7593,1,1
en649,2020-02-04 02:08:00,39.7872,-70.9803,5,1.08731684464833,0.7305,1,1
en649,2020-02-04 02:09:00,39.7874,-70.9807,5,1.04703055480253,0.7017,1,1
en649,2020-02-04 02:10:00,39.7876,-70.981,5,1.05710212726398,0.7089,1,1
en649,2020-02-04 02:11:00,39.7877,-70.9814,5,1.01681583741818,0.6801,1,1
en649,2020-02-04 02:12:00,39.7878,-70.9817,5,1.03695898234108,0.6945,1,1
en649,2020-02-04 02:13:00,39.788,-70.982,5,0.926031802314263,0.6152,1,1
en649,2020-02-04 02:14:00,39.7882,-70.9823,5,0.936103374775714,0.6224,1,1
en649,2020-02-04 02:15:00,39.7883,-70.9826,5,0.976529547572372,0.6513,1,1
en649,2020-02-04 02:16:00,39.7883,-70.983,5,0.986601120033823,0.6585,1,1
en649,2020-02-04 02:17:00,39.7885,-70.9833,5,0.996672692495274,0.6657,1,1
en649,2020-02-04 02:18:00,39.7886,-70.9836,5,0.996672692495274,0.6657,1,1
en649,2020-02-04 02:19:00,39.7887,-70.9839,5,0.996672692495274,0.6657,1,1
en649,2020-02-04 02:20:00,39.7889,-70.9842,5,0.996672692495274,0.6657,1,1
en649,2020-02-04 02:21:00,39.789,-70.9844,5,0.996672692495274,0.6657,1,1
en649,2020-02-04 02:22:00,39.7892,-70.9847,5,0.996672692495274,0.6657,1,1
en649,2020-02-04 02:23:00,39.7893,-70.985,5,0.996672692495274,0.6657,1,1
en649,2020-02-04 02:24:00,39.7894,-70.9853,5,0.986601120033823,0.6585,1,1
en649,2020-02-04 02:25:00,39.7896,-70.9856,5,0.986601120033823,0.6585,1,1
en649,2020-02-04 02:26:00,39.7897,-70.986,5,0.936103374775714,0.6224,1,1
en649,2020-02-04 02:27:00,39.7898,-70.9864,5,0.946174947237165,0.6296,1,1
en649,2020-02-04 02:28:00,39.7899,-70.987,5,0.936103374775714,0.6224,1,1
en649,2020-02-04 02:29:00,39.7899,-70.9877,5,0.936103374775714,0.6224,1,1
en649,2020-02-04 02:30:00,39.79,-70.9885,5,0.936103374775714,0.6224,1,1
en649,2020-02-04 02:31:00,39.7901,-70.9891,5,0.936103374775714,0.6224,1,1
en649,2020-02-04 02:32:00,39.7901,-70.9896,5,0.946174947237165,0.6296,1,1
en649,2020-02-04 02:33:00,39.7902,-70.9901,5,0.926031802314263,0.6152,1,1
en649,2020-02-04 02:34:00,39.7903,-70.9905,5,0.936103374775714,0.6224,1,1
en649,2020-02-04 02:35:00,39.7904,-70.9909,5,0.976529547572372,0.6513,1,1
en649,2020-02-04 02:36:00,39.7905,-70.9913,5,0.956246519698616,0.6368,1,1
en649,2020-02-04 02:37:00,39.7907,-70.9917,5,0.946174947237165,0.6296,1,1
en649,2020-02-04 02:38:00,39.7908,-70.9921,5,0.956246519698616,0.6368,1,1
en649,2020-02-04 02:39:00,39.7909,-70.9925,5,0.966457975110921,0.6441,1,1
en649,2020-02-04 02:40:00,39.7909,-70.993,5,0.966457975110921,0.6441,1,1
en649,2020-02-04 02:41:00,39.7911,-70.9933,5,0.956246519698616,0.6368,1,1
en649,2020-02-04 02:42:00,39.7913,-70.9936,5,0.966457975110921,0.6441,1,1
en649,2020-02-04 02:43:00,39.7915,-70.9936,5,0.966457975110921,0.6441,1,1
en649,2020-02-04 02:44:00,39.7917,-70.9936,5,0.946174947237165,0.6296,1,1
en649,2020-02-04 02:45:00,39.7918,-70.9937,5,0.946174947237165,0.6296,1,1
en649,2020-02-04 02:46:00,39.792,-70.9937,5,0.946174947237165,0.6296,1,1
en649,2020-02-04 02:47:00,39.7922,-70.9937,5,0.956246519698616,0.6368,1,1
en649,2020-02-04 02:48:00,39.7924,-70.9938,5,0.966457975110921,0.6441,1,1
en649,2020-02-04 02:49:00,39.7926,-70.9938,5,0.956246519698616,0.6368,1,1
en649,2020-02-04 02:50:00,39.7928,-70.9939,5,0.966457975110921,0.6441,1,1
en649,2020-02-04 02:51:00,39.7929,-70.994,5,0.956246519698616,0.6368,1,1
en649,2020-02-04 02:52:00,39.7931,-70.994,5,1.00674426495673,0.6729,1,1
en649,2020-02-04 02:53:00,39.7932,-70.9941,5,0.966457975110921,0.6441,1,1
en649,2020-02-04 02:54:00,39.7933,-70.9942,5,0.966457975110921,0.6441,1,1
en649,2020-02-04 02:55:00,39.7935,-70.9942,5,0.976529547572372,0.6513,1,1
en649,2020-02-04 02:56:00,39.7937,-70.9943,5,0.966457975110921,0.6441,1,1
en649,2020-02-04 02:57:00,39.7938,-70.9943,5,0.966457975110921,0.6441,1,1
en649,2020-02-04 02:58:00,39.794,-70.9944,5,0.966457975110921,0.6441,1,1
en649,2020-02-04 02:59:00,39.7942,-70.9944,5,0.966457975110921,0.6441,1,1
en649,2020-02-04 03:00:00,39.7944,-70.9944,5,0.966457975110921,0.6441,1,1
en649,2020-02-04 03:01:00,39.7946,-70.9944,5,0.966457975110921,0.6441,1,1
en649,2020-02-04 03:02:00,39.7948,-70.9944,5,0.976529547572372,0.6513,1,1
en649,2020-02-04 03:03:00,39.7951,-70.9945,5,0.976529547572372,0.6513,1,1
en649,2020-02-04 03:04:00,39.7953,-70.9944,5,0.976529547572372,0.6513,1,1
en649,2020-02-04 03:05:00,39.7956,-70.9945,5,0.976529547572372,0.6513,1,1
en649,2020-02-04 03:06:00,39.7958,-70.9945,5,0.976529547572372,0.6513,1,1
en649,2020-02-04 03:07:00,39.796,-70.9946,5,0.986601120033823,0.6585,1,1
en649,2020-02-04 03:08:00,39.7961,-70.9946,5,0.986601120033823,0.6585,1,1
en649,2020-02-04 03:09:00,39.7963,-70.9946,5,0.996672692495274,0.6657,1,1
en649,2020-02-04 03:10:00,39.7964,-70.9947,5,1.00674426495673,0.6729,1,1
en649,2020-02-04 03:11:00,39.7965,-70.9948,5,1.00674426495673,0.6729,1,1
en649,2020-02-04 03:12:00,39.7967,-70.9948,5,1.01681583741818,0.6801,1,1
en649,2020-02-04 03:13:00,39.7968,-70.9949,5,1.00674426495673,0.6729,1,1
en649,2020-02-04 03:14:00,39.7969,-70.9949,5,1.01681583741818,0.6801,1,1
en649,2020-02-04 03:15:00,39.797,-70.995,5,1.00674426495673,0.6729,1,1
en649,2020-02-04 03:16:00,39.797,-70.995,5,1.01681583741818,0.6801,1,1
en649,2020-02-04 03:17:00,39.7971,-70.9951,5,1.01681583741818,0.6801,1,1
en649,2020-02-04 03:18:00,39.7972,-70.9952,5,1.00674426495673,0.6729,1,1
en649,2020-02-04 03:19:00,39.7973,-70.9953,5,1.01681583741818,0.6801,1,1
en649,2020-02-04 03:20:00,39.7974,-70.9954,5,1.01681583741818,0.6801,1,1
en649,2020-02-04 03:21:00,39.7975,-70.9955,5,1.01681583741818,0.6801,1,1
en649,2020-02-04 03:22:00,39.7976,-70.9955,5,1.01681583741818,0.6801,1,1
en649,2020-02-04 03:23:00,39.7977,-70.9956,5,1.01681583741818,0.6801,1,1
en649,2020-02-04 03:24:00,39.7978,-70.9956,5,1.01681583741818,0.6801,1,1
en649,2020-02-04 03:25:00,39.798,-70.9957,5,1.01681583741818,0.6801,1,1
en649,2020-02-04 03:26:00,39.7981,-70.9958,5,1.01681583741818,0.6801,1,1
en649,2020-02-04 03:27:00,39.7983,-70.9959,5,1.01681583741818,0.6801,1,1
en649,2020-02-04 03:28:00,39.7984,-70.9959,5,1.00674426495673,0.6729,1,1
en649,2020-02-04 03:29:00,39.7985,-70.996,5,1.00674426495673,0.6729,1,1
en649,2020-02-04 03:30:00,39.7987,-70.9961,5,1.01681583741818,0.6801,1,1
en649,2020-02-04 03:31:00,39.7987,-70.9962,5,1.00674426495673,0.6729,1,1
en649,2020-02-04 03:32:00,39.7988,-70.9963,5,1.00674426495673,0.6729,1,1
en649,2020-02-04 03:33:00,39.7989,-70.9964,5,1.00674426495673,0.6729,1,1
en649,2020-02-04 03:34:00,39.7989,-70.9965,5,1.00674426495673,0.6729,1,1
en649,2020-02-04 03:35:00,39.7989,-70.9966,5,1.00674426495673,0.6729,1,1
en649,2020-02-04 03:36:00,39.799,-70.9968,5,1.00674426495673,0.6729,1,1
en649,2020-02-04 03:37:00,39.799,-70.9969,5,1.01681583741818,0.6801,1,1
en649,2020-02-04 03:38:00,39.799,-70.9971,5,1.01681583741818,0.6801,1,1
en649,2020-02-04 03:39:00,39.7991,-70.9972,5,1.00674426495673,0.6729,1,1
en649,2020-02-04 03:40:00,39.7992,-70.9974,5,1.01681583741818,0.6801,1,1
en649,2020-02-04 03:41:00,39.7993,-70.9976,5,1.01681583741818,0.6801,1,1
en649,2020-02-04 03:42:00,39.7993,-70.9977,5,1.00674426495673,0.6729,1,1
en649,2020-02-04 03:43:00,39.7994,-70.9978,5,1.01681583741818,0.6801,1,1
en649,2020-02-04 03:44:00,39.7994,-70.998,5,1.01681583741818,0.6801,1,1
en649,2020-02-04 03:45:00,39.7994,-70.9981,5,1.01681583741818,0.6801,1,1
en649,2020-02-04 03:46:00,39.7995,-70.9983,5,1.01681583741818,0.6801,1,1
en649,2020-02-04 03:47:00,39.7995,-70.9984,5,1.01681583741818,0.6801,1,1
en649,2020-02-04 03:48:00,39.7995,-70.9985,5,1.01681583741818,0.6801,1,1
en649,2020-02-04 03:49:00,39.7995,-70.9987,5,1.01681583741818,0.6801,1,1
en649,2020-02-04 03:50:00,39.7996,-70.9988,5,1.01681583741818,0.6801,1,1
en649,2020-02-04 03:51:00,39.7997,-70.999,5,1.02688740987963,0.6873,1,1
en649,2020-02-04 03:52:00,39.7997,-70.9992,5,1.02688740987963,0.6873,1,1
en649,2020-02-04 03:53:00,39.7998,-70.9993,5,1.02688740987963,0.6873,1,1
en649,2020-02-04 03:54:00,39.7998,-70.9994,5,1.01681583741818,0.6801,1,1
en649,2020-02-04 03:55:00,39.7999,-70.9995,5,1.02688740987963,0.6873,1,1
en649,2020-02-04 03:56:00,39.8,-70.9997,5,1.03695898234108,0.6945,1,1
en649,2020-02-04 03:57:00,39.8,-70.9997,5,1.03695898234108,0.6945,1,1
en649,2020-02-04 03:58:00,39.8001,-70.9999,5,1.03695898234108,0.6945,1,1
en649,2020-02-04 03:59:00,39.8001,-71,5,1.02688740987963,0.6873,1,1
en649,2020-02-04 04:00:00,39.8002,-71.0002,5,1.03695898234108,0.6945,1,1
en649,2020-02-04 04:01:00,39.8002,-71.0004,5,1.02688740987963,0.6873,1,1
en649,2020-02-04 04:02:00,39.8001,-71.0007,5,1.02688740987963,0.6873,1,1
en649,2020-02-04 04:03:00,39.7998,-71.001,5,1.01681583741818,0.6801,1,1
en649,2020-02-04 04:04:00,39.7995,-71.0013,5,1.01681583741818,0.6801,1,1
en649,2020-02-04 04:05:00,39.7992,-71.0016,5,1.01681583741818,0.6801,1,1
en649,2020-02-04 04:06:00,39.799,-71.0018,5,1.04703055480253,0.7017,1,1
en649,2020-02-04 04:07:00,39.7988,-71.002,5,1.03695898234108,0.6945,1,1
en649,2020-02-04 04:08:00,39.7986,-71.0022,5,1.03695898234108,0.6945,1,1
en649,2020-02-04 04:09:00,39.7984,-71.0024,5,1.04703055480253,0.7017,1,1
en649,2020-02-04 04:10:00,39.7982,-71.0026,5,1.06717369972543,0.7161,1,1
en649,2020-02-04 04:11:00,39.798,-71.0028,5,1.05710212726398,0.7089,1,1
en649,2020-02-04 04:12:00,39.7978,-71.003,5,1.05710212726398,0.7089,1,1
en649,2020-02-04 04:13:00,39.7976,-71.0031,5,1.05710212726398,0.7089,1,1
en649,2020-02-04 04:14:00,39.7974,-71.0033,5,1.05710212726398,0.7089,1,1
en649,2020-02-04 04:15:00,39.7972,-71.0035,5,1.05710212726398,0.7089,1,1
en649,2020-02-04 04:16:00,39.7969,-71.0039,5,1.05710212726398,0.7089,1,1
en649,2020-02-04 04:17:00,39.7966,-71.0042,5,1.05710212726398,0.7089,1,1
en649,2020-02-04 04:18:00,39.7963,-71.0046,5,1.05710212726398,0.7089,1,1
en649,2020-02-04 04:19:00,39.7959,-71.005,5,1.07724527218688,0.7233,1,1
en649,2020-02-04 04:20:00,39.7956,-71.0053,5,1.06717369972543,0.7161,1,1
en649,2020-02-04 04:21:00,39.7953,-71.0056,5,1.08731684464833,0.7305,1,1
en649,2020-02-04 04:22:00,39.7951,-71.0059,5,1.07724527218688,0.7233,1,1
en649,2020-02-04 04:23:00,39.7948,-71.0062,5,1.09738841710978,0.7377,1,1
en649,2020-02-04 04:24:00,39.7946,-71.0065,5,1.10745998957124,0.7449,1,1
en649,2020-02-04 04:25:00,39.7943,-71.0068,5,1.11753156203269,0.7521,1,1
en649,2020-02-04 04:26:00,39.794,-71.007,5,1.12760313449414,0.7593,1,1
en649,2020-02-04 04:27:00,39.7938,-71.0073,5,1.10745998957124,0.7449,1,1
en649,2020-02-04 04:28:00,39.7935,-71.0076,5,1.10745998957124,0.7449,1,1
en649,2020-02-04 04:29:00,39.7932,-71.0078,5,1.11753156203269,0.7521,1,1
en649,2020-02-04 04:30:00,39.793,-71.0081,5,1.14774627941704,0.7737,1,1
en649,2020-02-04 04:31:00,39.7927,-71.0084,5,1.11753156203269,0.7521,1,1
en649,2020-02-04 04:32:00,39.7925,-71.0086,5,1.10745998957124,0.7449,1,1
en649,2020-02-04 04:33:00,39.7922,-71.0089,5,1.10745998957124,0.7449,1,1
en649,2020-02-04 04:34:00,39.7918,-71.0092,5,1.09738841710978,0.7377,1,1
en649,2020-02-04 04:35:00,39.7915,-71.0094,5,1.07724527218688,0.7233,1,1
en649,2020-02-04 04:36:00,39.7912,-71.0097,5,1.14774627941704,0.7737,1,1
en649,2020-02-04 04:37:00,39.791,-71.0099,5,1.12760313449414,0.7593,1,1
en649,2020-02-04 04:38:00,39.7907,-71.0102,5,1.11753156203269,0.7521,1,1
en649,2020-02-04 04:39:00,39.7904,-71.0105,5,1.10745998957124,0.7449,1,1
en649,2020-02-04 04:40:00,39.7901,-71.0107,5,1.12760313449414,0.7593,1,1
en649,2020-02-04 04:41:00,39.7898,-71.0109,5,1.12760313449414,0.7593,1,1
en649,2020-02-04 04:42:00,39.7895,-71.0112,5,1.15781785187849,0.7809,1,1
en649,2020-02-04 04:43:00,39.7892,-71.0114,5,1.15781785187849,0.7809,1,1
en649,2020-02-04 04:44:00,39.7889,-71.0116,5,1.15781785187849,0.7809,1,1
en649,2020-02-04 04:45:00,39.7886,-71.0117,5,1.18803256926284,0.8025,1,1
en649,2020-02-04 04:46:00,39.7884,-71.0118,5,1.19810414172429,0.8097,1,1
en649,2020-02-04 04:47:00,39.7881,-71.0119,5,1.17796099680139,0.7953,1,1
en649,2020-02-04 04:48:00,39.7879,-71.0121,5,1.2284587420595,0.8314,1,1
en649,2020-02-04 04:49:00,39.7876,-71.0122,5,1.26874503190531,0.8602,1,1
en649,2020-02-04 04:50:00,39.7873,-71.0123,5,1.25867345944385,0.853,1,1
en649,2020-02-04 04:51:00,39.7871,-71.0124,5,1.26874503190531,0.8602,1,1
en649,2020-02-04 04:52:00,39.7868,-71.0125,5,1.25867345944385,0.853,1,1
en649,2020-02-04 04:53:00,39.7865,-71.0126,5,1.2486018869824,0.8458,1,1
en649,2020-02-04 04:54:00,39.7862,-71.0128,5,1.2486018869824,0.8458,1,1
en649,2020-02-04 04:55:00,39.7859,-71.013,5,1.23853031452095,0.8386,1,1
en649,2020-02-04 04:56:00,39.7856,-71.0132,5,1.2284587420595,0.8314,1,1
en649,2020-02-04 04:57:00,39.7853,-71.0133,5,1.2284587420595,0.8314,1,1
en649,2020-02-04 04:58:00,39.785,-71.0135,5,1.23853031452095,0.8386,1,1
en649,2020-02-04 04:59:00,39.7847,-71.0137,5,1.23853031452095,0.8386,1,1
en649,2020-02-04 05:00:00,39.7844,-71.0139,5,1.23853031452095,0.8386,1,1
en649,2020-02-04 05:01:00,39.7841,-71.0141,5,1.2486018869824,0.8458,1,1
en649,2020-02-04 05:02:00,39.7838,-71.0142,5,1.25867345944385,0.853,1,1
en649,2020-02-04 05:03:00,39.7835,-71.0144,5,1.2486018869824,0.8458,1,1
en649,2020-02-04 05:04:00,39.7832,-71.0146,5,1.23853031452095,0.8386,1,1
en649,2020-02-04 05:05:00,39.7829,-71.0147,5,1.26874503190531,0.8602,1,1
en649,2020-02-04 05:06:00,39.7826,-71.0149,5,1.25867345944385,0.853,1,1
en649,2020-02-04 05:07:00,39.7823,-71.015,5,1.26874503190531,0.8602,1,1
en649,2020-02-04 05:08:00,39.782,-71.0152,5,1.27881660436676,0.8674,1,1
en649,2020-02-04 05:09:00,39.7817,-71.0154,5,1.28888817682821,0.8746,1,1
en649,2020-02-04 05:10:00,39.7814,-71.0155,5,1.35938918405836,0.925,1,1
en649,2020-02-04 05:11:00,39.7811,-71.0157,5,1.35938918405836,0.925,1,1
en649,2020-02-04 05:12:00,39.7809,-71.0158,5,1.39967547390417,0.9538,1,1
en649,2020-02-04 05:13:00,39.7806,-71.0159,5,1.39967547390417,0.9538,1,1
en649,2020-02-04 05:14:00,39.7803,-71.0161,5,1.37953232898127,0.9394,1,1
en649,2020-02-04 05:15:00,39.78,-71.0163,5,1.39967547390417,0.9538,1,1
en649,2020-02-04 05:16:00,39.7797,-71.0164,5,1.38960390144272,0.9466,1,1
en649,2020-02-04 05:17:00,39.7794,-71.0166,5,1.39967547390417,0.9538,1,1
en649,2020-02-04 05:18:00,39.7791,-71.0167,5,1.39967547390417,0.9538,1,1
en649,2020-02-04 05:19:00,39.7788,-71.0168,5,1.40974704636562,0.961,1,1
en649,2020-02-04 05:20:00,39.7785,-71.017,5,1.39967547390417,0.9538,1,1
en649,2020-02-04 05:21:00,39.7782,-71.0171,5,1.39967547390417,0.9538,1,1
en649,2020-02-04 05:22:00,39.7779,-71.0173,5,1.40974704636562,0.961,1,1
en649,2020-02-04 05:23:00,39.7776,-71.0175,5,1.41981861882707,0.9682,1,1
en649,2020-02-04 05:24:00,39.7774,-71.0176,5,1.42989019128852,0.9754,1,1
en649,2020-02-04 05:25:00,39.7771,-71.0178,5,1.45003333621142,0.9898,1,1
en649,2020-02-04 05:26:00,39.7768,-71.0179,5,1.43996176374997,0.9826,1,1
en649,2020-02-04 05:27:00,39.7765,-71.0181,5,1.43996176374997,0.9826,1,1
en649,2020-02-04 05:28:00,39.7762,-71.0182,5,1.45003333621142,0.9898,1,1
en649,2020-02-04 05:29:00,39.7759,-71.0183,5,1.43996176374997,0.9826,1,1
en649,2020-02-04 05:30:00,39.7756,-71.0185,5,1.45003333621142,0.9898,1,1
en649,2020-02-04 05:31:00,39.7753,-71.0187,5,1.45003333621142,0.9898,1,1
en649,2020-02-04 05:32:00,39.775,-71.0188,5,1.46010490867288,0.997,1,1
en649,2020-02-04 05:33:00,39.7747,-71.019,5,1.46010490867288,0.997,1,1
en649,2020-02-04 05:34:00,39.7744,-71.0191,5,1.48038793654663,1.0115,1,1
en649,2020-02-04 05:35:00,39.7741,-71.0193,5,1.46010490867288,0.997,1,1
en649,2020-02-04 05:36:00,39.7738,-71.0194,5,1.46010490867288,0.997,1,1
en649,2020-02-04 05:37:00,39.7735,-71.0195,5,1.46010490867288,0.997,1,1
en649,2020-02-04 05:38:00,39.7732,-71.0197,5,1.47017648113433,1.0042,1,1
en649,2020-02-04 05:39:00,39.7729,-71.0198,5,1.48038793654663,1.0115,1,1
en649,2020-02-04 05:40:00,39.7726,-71.02,5,1.47017648113433,1.0042,1,1
en649,2020-02-04 05:41:00,39.7723,-71.0201,5,1.48038793654663,1.0115,1,1
en649,2020-02-04 05:42:00,39.772,-71.0203,5,1.48038793654663,1.0115,1,1
en649,2020-02-04 05:43:00,39.7718,-71.0204,5,1.49045950900808,1.0187,1,1
en649,2020-02-04 05:44:00,39.7715,-71.0206,5,1.50053108146953,1.0259,1,1
en649,2020-02-04 05:45:00,39.7712,-71.0207,5,1.51060265393098,1.0331,1,1
en649,2020-02-04 05:46:00,39.771,-71.0208,5,1.51060265393098,1.0331,1,1
en649,2020-02-04 05:47:00,39.7707,-71.021,5,1.52067422639243,1.0403,1,1
en649,2020-02-04 05:48:00,39.7704,-71.0211,5,1.51060265393098,1.0331,1,1
en649,2020-02-04 05:49:00,39.7702,-71.0212,5,1.52067422639243,1.0403,1,1
en649,2020-02-04 05:50:00,39.77,-71.0213,5,1.53074579885389,1.0475,1,1
en649,2020-02-04 05:51:00,39.7698,-71.0213,5,1.53074579885389,1.0475,1,1
en649,2020-02-04 05:52:00,39.7696,-71.0214,5,1.54081737131534,1.0547,1,1
en649,2020-02-04 05:53:00,39.7693,-71.0215,5,1.53074579885389,1.0475,1,1
en649,2020-02-04 05:54:00,39.769,-71.0216,5,1.54081737131534,1.0547,1,1
en649,2020-02-04 05:55:00,39.7688,-71.0217,5,1.52067422639243,1.0403,1,1
en649,2020-02-04 05:56:00,39.7686,-71.0216,5,1.53074579885389,1.0475,1,1
en649,2020-02-04 05:57:00,39.7685,-71.0216,5,1.53074579885389,1.0475,1,1
en649,2020-02-04 05:58:00,39.7684,-71.0215,5,1.54081737131534,1.0547,1,1
en649,2020-02-04 05:59:00,39.7683,-71.0214,5,1.53074579885389,1.0475,1,1
en649,2020-02-04 06:00:00,39.7682,-71.0213,5,1.53074579885389,1.0475,1,1
en649,2020-02-04 06:01:00,39.7679,-71.0211,5,1.54081737131534,1.0547,1,1
en649,2020-02-04 06:02:00,39.7677,-71.0206,5,1.54081737131534,1.0547,1,1
en649,2020-02-04 06:03:00,39.7676,-71.0201,5,1.55088894377679,1.0619,1,1
en649,2020-02-04 06:04:00,39.7675,-71.0195,5,1.53074579885389,1.0475,1,1
en649,2020-02-04 06:05:00,39.7675,-71.0191,5,1.54081737131534,1.0547,1,1
en649,2020-02-04 06:06:00,39.7676,-71.0187,5,1.53074579885389,1.0475,1,1
en649,2020-02-04 06:07:00,39.7676,-71.0183,5,1.53074579885389,1.0475,1,1
en649,2020-02-04 06:08:00,39.7677,-71.0179,5,1.53074579885389,1.0475,1,1
